Game,TotalReward,WinRate
7938,6,0.63
7939,-4,0.63
7940,-50,0.63
7941,-19,0.63
7942,6,0.63
7943,-30,0.63
7944,4,0.63
7945,-5,0.63
7946,-21,0.63
7947,-28,0.63
7948,6,0.63
7949,-6,0.63
7950,-48,0.63
7951,-6,0.63
7952,-14,0.63
7953,-9,0.63
7954,-76,0.63
7955,-161,0.63
7956,6,0.63
7957,-21,0.63
7958,-18,0.63
7959,-13,0.63
7960,-56,0.63
7961,-6,0.63
7962,-1,0.63
7963,-10,0.63
7964,-74,0.63
7965,-45,0.63
7966,-38,0.63
7967,-44,0.63
7968,6,0.63
7969,-60,0.63
7970,-40,0.63
7971,6,0.63
7972,-61,0.63
7973,-43,0.63
7974,-175,0.63
7975,6,0.63
7976,-43,0.63
7977,-23,0.63
7978,-31,0.63
7979,-12,0.63
7980,6,0.63
7981,6,0.63
7982,-45,0.63
7983,-9,0.63
7984,6,0.63
7985,-14,0.63
7986,-10,0.63
7987,-23,0.63
7988,-25,0.63
7989,-3,0.63
7990,-23,0.63
7991,-33,0.63
7992,-81,0.63
7993,6,0.63
7994,-32,0.63
7995,-73,0.63
7996,-12,0.63
7997,6,0.63
7998,6,0.63
7999,-25,0.63
8000,-83,0.63
8001,6,0.77
8002,6,0.77
8003,6,0.77
8004,-50,0.77
8005,-20,0.77
8006,-13,0.77
8007,0,0.77
8008,6,0.77
8009,-278,0.77
8010,6,0.77
8011,-6,0.77
8012,-41,0.77
8013,-14,0.77
8014,6,0.77
8015,-50,0.77
8016,5,0.77
8017,-13,0.77
8018,-7,0.77
8019,-43,0.77
8020,-41,0.77
8021,-17,0.77
8022,-59,0.77
8023,-108,0.77
8024,-39,0.77
8025,-4,0.77
8026,-46,0.77
8027,6,0.77
8028,6,0.77
8029,6,0.77
8030,-51,0.77
8031,6,0.77
8032,6,0.77
8033,0,0.77
8034,6,0.77
8035,-82,0.77
8036,-30,0.77
8037,-56,0.77
8038,-25,0.77
8039,6,0.77
8040,-5,0.77
8041,-143,0.77
8042,2,0.77
8043,6,0.77
8044,6,0.77
8045,4,0.77
8046,-81,0.77
8047,-16,0.77
8048,-1,0.77
8049,6,0.77
8050,-5,0.77
8051,-35,0.77
8052,-5,0.77
8053,6,0.77
8054,-15,0.77
8055,-17,0.77
8056,-93,0.77
8057,6,0.77
8058,-16,0.77
8059,-92,0.77
8060,6,0.77
8061,-104,0.77
8062,6,0.77
8063,0,0.77
8064,0,0.77
8065,6,0.77
8066,-19,0.77
8067,6,0.77
8068,-3,0.77
8069,-7,0.77
8070,-90,0.77
8071,-141,0.77
8072,-12,0.77
8073,-7,0.77
8074,-35,0.77
8075,-43,0.77
8076,6,0.77
8077,-92,0.77
8078,5,0.77
8079,-21,0.77
8080,6,0.77
8081,-1,0.77
8082,-10,0.77
8083,6,0.77
8084,-28,0.77
8085,-139,0.77
8086,6,0.77
8087,-96,0.77
8088,-56,0.77
8089,-6,0.77
8090,6,0.77
8091,-16,0.77
8092,6,0.77
8093,-77,0.77
8094,-54,0.77
8095,-14,0.77
8096,-10,0.77
8097,-27,0.77
8098,6,0.77
8099,-3,0.77
8100,-3,0.77
8101,0,0.65
8102,-18,0.65
8103,-3,0.65
8104,-17,0.65
8105,-45,0.65
8106,-18,0.65
8107,-22,0.65
8108,-40,0.65
8109,-37,0.65
8110,-54,0.65
8111,-59,0.65
8112,-73,0.65
8113,-15,0.65
8114,-43,0.65
8115,6,0.65
8116,-1,0.65
8117,-3,0.65
8118,6,0.65
8119,-24,0.65
8120,-2,0.65
8121,6,0.65
8122,-23,0.65
8123,-35,0.65
8124,-23,0.65
8125,-23,0.65
8126,-31,0.65
8127,-129,0.65
8128,3,0.65
8129,6,0.65
8130,-17,0.65
8131,-3,0.65
8132,-15,0.65
8133,-3,0.65
8134,-34,0.65
8135,-4,0.65
8136,-3,0.65
8137,-40,0.65
8138,6,0.65
8139,6,0.65
8140,-3,0.65
8141,-18,0.65
8142,-65,0.65
8143,-30,0.65
8144,-23,0.65
8145,-40,0.65
8146,-38,0.65
8147,-10,0.65
8148,-76,0.65
8149,-47,0.65
8150,4,0.65
8151,-52,0.65
8152,6,0.65
8153,-34,0.65
8154,-92,0.65
8155,6,0.65
8156,-10,0.65
8157,-9,0.65
8158,6,0.65
8159,-7,0.65
8160,-21,0.65
8161,-27,0.65
8162,-18,0.65
8163,6,0.65
8164,-15,0.65
8165,-71,0.65
8166,6,0.65
8167,-30,0.65
8168,-41,0.65
8169,-3,0.65
8170,6,0.65
8171,6,0.65
8172,-8,0.65
8173,6,0.65
8174,-7,0.65
8175,6,0.65
8176,-86,0.65
8177,6,0.65
8178,-22,0.65
8179,-44,0.65
8180,-50,0.65
8181,6,0.65
8182,-65,0.65
8183,6,0.65
8184,-20,0.65
8185,-2,0.65
8186,-94,0.65
8187,0,0.65
8188,-57,0.65
8189,-11,0.65
8190,-18,0.65
8191,-27,0.65
8192,-7,0.65
8193,-3,0.65
8194,6,0.65
8195,6,0.65
8196,-2,0.65
8197,-172,0.65
8198,-19,0.65
8199,-12,0.65
8200,-42,0.65
8201,-1,0.72
8202,-5,0.72
8203,-17,0.72
8204,6,0.72
8205,6,0.72
8206,-3,0.72
8207,-22,0.72
8208,-16,0.72
8209,2,0.72
8210,-7,0.72
8211,-9,0.72
8212,6,0.72
8213,6,0.72
8214,6,0.72
8215,6,0.72
8216,-33,0.72
8217,6,0.72
8218,-129,0.72
8219,6,0.72
8220,6,0.72
8221,3,0.72
8222,6,0.72
8223,5,0.72
8224,-4,0.72
8225,-18,0.72
8226,-10,0.72
8227,-24,0.72
8228,-84,0.72
8229,-3,0.72
8230,-1,0.72
8231,-12,0.72
8232,-33,0.72
8233,6,0.72
8234,1,0.72
8235,6,0.72
8236,-11,0.72
8237,6,0.72
8238,-63,0.72
8239,-31,0.72
8240,-31,0.72
8241,2,0.72
8242,6,0.72
8243,-162,0.72
8244,6,0.72
8245,-17,0.72
8246,-10,0.72
8247,-104,0.72
8248,-37,0.72
8249,-7,0.72
8250,6,0.72
8251,-4,0.72
8252,2,0.72
8253,-3,0.72
8254,6,0.72
8255,6,0.72
8256,6,0.72
8257,-28,0.72
8258,1,0.72
8259,-23,0.72
8260,-10,0.72
8261,-3,0.72
8262,6,0.72
8263,-32,0.72
8264,6,0.72
8265,-46,0.72
8266,2,0.72
8267,-12,0.72
8268,-23,0.72
8269,-92,0.72
8270,-18,0.72
8271,-12,0.72
8272,-31,0.72
8273,-6,0.72
8274,-5,0.72
8275,6,0.72
8276,-13,0.72
8277,-15,0.72
8278,-28,0.72
8279,6,0.72
8280,-3,0.72
8281,-8,0.72
8282,-29,0.72
8283,-75,0.72
8284,-58,0.72
8285,-15,0.72
8286,-539,0.72
8287,6,0.72
8288,-12,0.72
8289,-18,0.72
8290,-117,0.72
8291,-17,0.72
8292,-56,0.72
8293,-10,0.72
8294,-27,0.72
8295,-56,0.72
8296,-112,0.72
8297,-48,0.72
8298,-7,0.72
8299,-10,0.72
8300,-23,0.72
8301,-96,0.66
8302,-21,0.66
8303,-9,0.66
8304,-211,0.66
8305,-3,0.66
8306,-17,0.66
8307,-37,0.66
8308,-113,0.66
8309,2,0.66
8310,-38,0.66
8311,-5,0.66
8312,-1,0.66
8313,-28,0.66
8314,-18,0.66
8315,3,0.66
8316,-29,0.66
8317,-20,0.66
8318,-17,0.66
8319,-7,0.66
8320,-26,0.66
8321,-60,0.66
8322,6,0.66
8323,-21,0.66
8324,6,0.66
8325,-25,0.66
8326,-1,0.66
8327,-183,0.66
8328,-7,0.66
8329,-41,0.66
8330,-38,0.66
8331,6,0.66
8332,6,0.66
8333,2,0.66
8334,-14,0.66
8335,-36,0.66
8336,-94,0.66
8337,4,0.66
8338,6,0.66
8339,-29,0.66
8340,0,0.66
8341,-10,0.66
8342,6,0.66
8343,-13,0.66
8344,6,0.66
8345,6,0.66
8346,-92,0.66
8347,0,0.66
8348,6,0.66
8349,6,0.66
8350,-43,0.66
8351,6,0.66
8352,-7,0.66
8353,6,0.66
8354,-34,0.66
8355,6,0.66
8356,6,0.66
8357,6,0.66
8358,-4,0.66
8359,-28,0.66
8360,-25,0.66
8361,-3,0.66
8362,-15,0.66
8363,-42,0.66
8364,-22,0.66
8365,-9,0.66
8366,-105,0.66
8367,-43,0.66
8368,0,0.66
8369,3,0.66
8370,-14,0.66
8371,-18,0.66
8372,-13,0.66
8373,-53,0.66
8374,-18,0.66
8375,-51,0.66
8376,-3,0.66
8377,6,0.66
8378,6,0.66
8379,6,0.66
8380,-98,0.66
8381,-3,0.66
8382,0,0.66
8383,6,0.66
8384,-15,0.66
8385,-53,0.66
8386,-12,0.66
8387,-44,0.66
8388,6,0.66
8389,6,0.66
8390,-24,0.66
8391,6,0.66
8392,6,0.66
8393,6,0.66
8394,-56,0.66
8395,-70,0.66
8396,-65,0.66
8397,6,0.66
8398,-13,0.66
8399,1,0.66
8400,6,0.66
8401,-7,0.64
8402,-90,0.64
8403,-24,0.64
8404,-113,0.64
8405,-21,0.64
8406,-7,0.64
8407,-120,0.64
8408,-12,0.64
8409,-12,0.64
8410,-3,0.64
8411,-9,0.64
8412,6,0.64
8413,-98,0.64
8414,3,0.64
8415,-6,0.64
8416,-17,0.64
8417,-20,0.64
8418,-47,0.64
8419,6,0.64
8420,-39,0.64
8421,-37,0.64
8422,-37,0.64
8423,-55,0.64
8424,-24,0.64
8425,-22,0.64
8426,6,0.64
8427,6,0.64
8428,-98,0.64
8429,-12,0.64
8430,3,0.64
8431,-22,0.64
8432,-35,0.64
8433,-37,0.64
8434,-10,0.64
8435,6,0.64
8436,6,0.64
8437,-84,0.64
8438,-17,0.64
8439,-163,0.64
8440,-53,0.64
8441,-16,0.64
8442,6,0.64
8443,-54,0.64
8444,-143,0.64
8445,-7,0.64
8446,6,0.64
8447,6,0.64
8448,6,0.64
8449,6,0.64
8450,-59,0.64
8451,6,0.64
8452,-11,0.64
8453,6,0.64
8454,-134,0.64
8455,2,0.64
8456,6,0.64
8457,-46,0.64
8458,2,0.64
8459,6,0.64
8460,6,0.64
8461,1,0.64
8462,-54,0.64
8463,-28,0.64
8464,2,0.64
8465,0,0.64
8466,-4,0.64
8467,-10,0.64
8468,2,0.64
8469,-26,0.64
8470,-10,0.64
8471,-65,0.64
8472,6,0.64
8473,6,0.64
8474,3,0.64
8475,-41,0.64
8476,4,0.64
8477,0,0.64
8478,-1,0.64
8479,-77,0.64
8480,-54,0.64
8481,-10,0.64
8482,6,0.64
8483,1,0.64
8484,3,0.64
8485,-3,0.64
8486,6,0.64
8487,-73,0.64
8488,-6,0.64
8489,-3,0.64
8490,6,0.64
8491,-58,0.64
8492,-40,0.64
8493,-22,0.64
8494,-42,0.64
8495,6,0.64
8496,6,0.64
8497,-72,0.64
8498,-23,0.64
8499,-6,0.64
8500,6,0.64
8501,6,0.76
8502,-23,0.76
8503,-36,0.76
8504,6,0.76
8505,-27,0.76
8506,6,0.76
8507,-3,0.76
8508,-6,0.76
8509,-89,0.76
8510,6,0.76
8511,6,0.76
8512,-3,0.76
8513,-55,0.76
8514,6,0.76
8515,6,0.76
8516,6,0.76
8517,-58,0.76
8518,-50,0.76
8519,-65,0.76
8520,-95,0.76
8521,-30,0.76
8522,6,0.76
8523,-5,0.76
8524,1,0.76
8525,6,0.76
8526,-10,0.76
8527,-3,0.76
8528,-9,0.76
8529,-127,0.76
8530,-36,0.76
8531,6,0.76
8532,-10,0.76
8533,6,0.76
8534,-20,0.76
8535,-47,0.76
8536,-18,0.76
8537,6,0.76
8538,-22,0.76
8539,6,0.76
8540,3,0.76
8541,-16,0.76
8542,6,0.76
8543,-3,0.76
8544,6,0.76
8545,6,0.76
8546,6,0.76
8547,-21,0.76
8548,6,0.76
8549,-7,0.76
8550,6,0.76
8551,-10,0.76
8552,6,0.76
8553,-113,0.76
8554,-35,0.76
8555,-16,0.76
8556,-7,0.76
8557,-84,0.76
8558,-10,0.76
8559,-41,0.76
8560,-91,0.76
8561,-19,0.76
8562,-30,0.76
8563,-86,0.76
8564,2,0.76
8565,-84,0.76
8566,-44,0.76
8567,6,0.76
8568,-3,0.76
8569,-78,0.76
8570,6,0.76
8571,6,0.76
8572,-17,0.76
8573,6,0.76
8574,-19,0.76
8575,-37,0.76
8576,-109,0.76
8577,-1,0.76
8578,-50,0.76
8579,4,0.76
8580,-78,0.76
8581,-15,0.76
8582,6,0.76
8583,-33,0.76
8584,2,0.76
8585,-16,0.76
8586,-63,0.76
8587,-13,0.76
8588,-8,0.76
8589,-29,0.76
8590,-27,0.76
8591,6,0.76
8592,-13,0.76
8593,-21,0.76
8594,-35,0.76
8595,6,0.76
8596,3,0.76
8597,-66,0.76
8598,-13,0.76
8599,-26,0.76
8600,-17,0.76
8601,-44,0.67
8602,6,0.67
8603,-42,0.67
8604,3,0.67
8605,-2,0.67
8606,-98,0.67
8607,-32,0.67
8608,-10,0.67
8609,-90,0.67
8610,-67,0.67
8611,-108,0.67
8612,6,0.67
8613,0,0.67
8614,-19,0.67
8615,-38,0.67
8616,-3,0.67
8617,-50,0.67
8618,6,0.67
8619,-69,0.67
8620,6,0.67
8621,4,0.67
8622,6,0.67
8623,-64,0.67
8624,-10,0.67
8625,-24,0.67
8626,-115,0.67
8627,-127,0.67
8628,-17,0.67
8629,-14,0.67
8630,6,0.67
8631,-73,0.67
8632,-42,0.67
8633,6,0.67
8634,6,0.67
8635,-6,0.67
8636,-6,0.67
8637,6,0.67
8638,-65,0.67
8639,-15,0.67
8640,-3,0.67
8641,-33,0.67
8642,-30,0.67
8643,6,0.67
8644,-8,0.67
8645,-54,0.67
8646,-86,0.67
8647,-18,0.67
8648,-33,0.67
8649,-6,0.67
8650,-7,0.67
8651,6,0.67
8652,6,0.67
8653,3,0.67
8654,-64,0.67
8655,-260,0.67
8656,-42,0.67
8657,6,0.67
8658,6,0.67
8659,-34,0.67
8660,-3,0.67
8661,-27,0.67
8662,6,0.67
8663,-14,0.67
8664,-36,0.67
8665,-116,0.67
8666,-4,0.67
8667,-15,0.67
8668,-11,0.67
8669,-33,0.67
8670,6,0.67
8671,-47,0.67
8672,3,0.67
8673,6,0.67
8674,-130,0.67
8675,-37,0.67
8676,-89,0.67
8677,-38,0.67
8678,3,0.67
8679,6,0.67
8680,-11,0.67
8681,-45,0.67
8682,-15,0.67
8683,-10,0.67
8684,-10,0.67
8685,6,0.67
8686,-10,0.67
8687,-46,0.67
8688,-14,0.67
8689,-1,0.67
8690,-25,0.67
8691,-87,0.67
8692,6,0.67
8693,-3,0.67
8694,-41,0.67
8695,-46,0.67
8696,-20,0.67
8697,-18,0.67
8698,-94,0.67
8699,-96,0.67
8700,-31,0.67
8701,6,0.73
8702,-93,0.73
8703,6,0.73
8704,-7,0.73
8705,6,0.73
8706,-14,0.73
8707,6,0.73
8708,-56,0.73
8709,-84,0.73
8710,-7,0.73
8711,-8,0.73
8712,-67,0.73
8713,-30,0.73
8714,-7,0.73
8715,-20,0.73
8716,-4,0.73
8717,-63,0.73
8718,6,0.73
8719,2,0.73
8720,6,0.73
8721,-3,0.73
8722,3,0.73
8723,-2,0.73
8724,-36,0.73
8725,6,0.73
8726,-18,0.73
8727,-30,0.73
8728,6,0.73
8729,-9,0.73
8730,-4,0.73
8731,2,0.73
8732,6,0.73
8733,-27,0.73
8734,-40,0.73
8735,-13,0.73
8736,-67,0.73
8737,-34,0.73
8738,-7,0.73
8739,-80,0.73
8740,-31,0.73
8741,6,0.73
8742,5,0.73
8743,-69,0.73
8744,6,0.73
8745,6,0.73
8746,6,0.73
8747,-96,0.73
8748,6,0.73
8749,-3,0.73
8750,6,0.73
8751,6,0.73
8752,-25,0.73
8753,6,0.73
8754,-54,0.73
8755,3,0.73
8756,6,0.73
8757,-12,0.73
8758,6,0.73
8759,-26,0.73
8760,2,0.73
8761,6,0.73
8762,6,0.73
8763,6,0.73
8764,-14,0.73
8765,-117,0.73
8766,-41,0.73
8767,-8,0.73
8768,6,0.73
8769,6,0.73
8770,-18,0.73
8771,-11,0.73
8772,-27,0.73
8773,-73,0.73
8774,-26,0.73
8775,-12,0.73
8776,-11,0.73
8777,6,0.73
8778,-84,0.73
8779,-11,0.73
8780,-78,0.73
8781,6,0.73
8782,3,0.73
8783,-19,0.73
8784,-28,0.73
8785,-6,0.73
8786,-106,0.73
8787,-1,0.73
8788,-39,0.73
8789,6,0.73
8790,-24,0.73
8791,-19,0.73
8792,-14,0.73
8793,-7,0.73
8794,6,0.73
8795,3,0.73
8796,3,0.73
8797,1,0.73
8798,-93,0.73
8799,-72,0.73
8800,6,0.73
8801,-15,0.7
8802,6,0.7
8803,-4,0.7
8804,-11,0.7
8805,-92,0.7
8806,-18,0.7
8807,6,0.7
8808,-6,0.7
8809,-3,0.7
8810,-105,0.7
8811,-1,0.7
8812,6,0.7
8813,-3,0.7
8814,-106,0.7
8815,-95,0.7
8816,-187,0.7
8817,6,0.7
8818,-114,0.7
8819,6,0.7
8820,-31,0.7
8821,-34,0.7
8822,-10,0.7
8823,6,0.7
8824,-8,0.7
8825,-7,0.7
8826,-69,0.7
8827,-51,0.7
8828,-141,0.7
8829,2,0.7
8830,-46,0.7
8831,6,0.7
8832,6,0.7
8833,-18,0.7
8834,-3,0.7
8835,-2,0.7
8836,6,0.7
8837,-75,0.7
8838,6,0.7
8839,6,0.7
8840,-10,0.7
8841,-7,0.7
8842,-11,0.7
8843,-21,0.7
8844,-38,0.7
8845,5,0.7
8846,6,0.7
8847,3,0.7
8848,-12,0.7
8849,6,0.7
8850,6,0.7
8851,-23,0.7
8852,-19,0.7
8853,6,0.7
8854,6,0.7
8855,-26,0.7
8856,2,0.7
8857,6,0.7
8858,-6,0.7
8859,-10,0.7
8860,3,0.7
8861,-35,0.7
8862,-64,0.7
8863,-187,0.7
8864,6,0.7
8865,6,0.7
8866,-12,0.7
8867,3,0.7
8868,-3,0.7
8869,-16,0.7
8870,6,0.7
8871,0,0.7
8872,-16,0.7
8873,-11,0.7
8874,-21,0.7
8875,-33,0.7
8876,-13,0.7
8877,2,0.7
8878,-29,0.7
8879,-61,0.7
8880,-18,0.7
8881,-15,0.7
8882,6,0.7
8883,6,0.7
8884,-17,0.7
8885,6,0.7
8886,6,0.7
8887,-22,0.7
8888,6,0.7
8889,-3,0.7
8890,-52,0.7
8891,-6,0.7
8892,-2,0.7
8893,-23,0.7
8894,-70,0.7
8895,6,0.7
8896,-55,0.7
8897,-54,0.7
8898,3,0.7
8899,2,0.7
8900,6,0.7
8901,-63,0.74
8902,0,0.74
8903,-41,0.74
8904,-29,0.74
8905,6,0.74
8906,-29,0.74
8907,6,0.74
8908,6,0.74
8909,-3,0.74
8910,-3,0.74
8911,-65,0.74
8912,-77,0.74
8913,6,0.74
8914,-96,0.74
8915,-6,0.74
8916,-7,0.74
8917,6,0.74
8918,-10,0.74
8919,-13,0.74
8920,6,0.74
8921,6,0.74
8922,6,0.74
8923,-23,0.74
8924,0,0.74
8925,-2,0.74
8926,-57,0.74
8927,-6,0.74
8928,6,0.74
8929,-12,0.74
8930,-10,0.74
8931,6,0.74
8932,-118,0.74
8933,-47,0.74
8934,-27,0.74
8935,6,0.74
8936,-7,0.74
8937,-26,0.74
8938,-25,0.74
8939,6,0.74
8940,-10,0.74
8941,-102,0.74
8942,-3,0.74
8943,-31,0.74
8944,-51,0.74
8945,3,0.74
8946,-78,0.74
8947,2,0.74
8948,6,0.74
8949,-50,0.74
8950,6,0.74
8951,-15,0.74
8952,-19,0.74
8953,-66,0.74
8954,2,0.74
8955,6,0.74
8956,-7,0.74
8957,-41,0.74
8958,-43,0.74
8959,-25,0.74
8960,-99,0.74
8961,-73,0.74
8962,-45,0.74
8963,-24,0.74
8964,-10,0.74
8965,6,0.74
8966,-6,0.74
8967,-52,0.74
8968,-21,0.74
8969,-53,0.74
8970,-98,0.74
8971,-17,0.74
8972,-27,0.74
8973,6,0.74
8974,-23,0.74
8975,-2,0.74
8976,-3,0.74
8977,-33,0.74
8978,-2,0.74
8979,-26,0.74
8980,6,0.74
8981,6,0.74
8982,-40,0.74
8983,-28,0.74
8984,-16,0.74
8985,1,0.74
8986,-6,0.74
8987,-52,0.74
8988,-7,0.74
8989,-8,0.74
8990,-29,0.74
8991,-91,0.74
8992,6,0.74
8993,-14,0.74
8994,-17,0.74
8995,6,0.74
8996,0,0.74
8997,-36,0.74
8998,-109,0.74
8999,-3,0.74
9000,6,0.74
9001,-119,0.75
9002,6,0.75
9003,-35,0.75
9004,-3,0.75
9005,-68,0.75
9006,6,0.75
9007,-72,0.75
9008,-6,0.75
9009,-3,0.75
9010,1,0.75
9011,-49,0.75
9012,-19,0.75
9013,6,0.75
9014,-92,0.75
9015,-13,0.75
9016,6,0.75
9017,6,0.75
9018,-23,0.75
9019,-1,0.75
9020,6,0.75
9021,6,0.75
9022,6,0.75
9023,-15,0.75
9024,-36,0.75
9025,-9,0.75
9026,-7,0.75
9027,6,0.75
9028,-13,0.75
9029,-46,0.75
9030,6,0.75
9031,-17,0.75
9032,-65,0.75
9033,-51,0.75
9034,-4,0.75
9035,6,0.75
9036,6,0.75
9037,-6,0.75
9038,-7,0.75
9039,-3,0.75
9040,6,0.75
9041,-50,0.75
9042,-9,0.75
9043,-29,0.75
9044,6,0.75
9045,-40,0.75
9046,-28,0.75
9047,-6,0.75
9048,6,0.75
9049,3,0.75
9050,-26,0.75
9051,-61,0.75
9052,-72,0.75
9053,-101,0.75
9054,-7,0.75
9055,-32,0.75
9056,-109,0.75
9057,-38,0.75
9058,6,0.75
9059,6,0.75
9060,-82,0.75
9061,-13,0.75
9062,-7,0.75
9063,-34,0.75
9064,6,0.75
9065,-27,0.75
9066,6,0.75
9067,-10,0.75
9068,6,0.75
9069,-12,0.75
9070,-25,0.75
9071,-105,0.75
9072,-16,0.75
9073,-86,0.75
9074,6,0.75
9075,6,0.75
9076,-23,0.75
9077,6,0.75
9078,6,0.75
9079,-45,0.75
9080,6,0.75
9081,3,0.75
9082,3,0.75
9083,-15,0.75
9084,-13,0.75
9085,-58,0.75
9086,-41,0.75
9087,6,0.75
9088,-108,0.75
9089,-24,0.75
9090,-60,0.75
9091,-26,0.75
9092,-9,0.75
9093,-118,0.75
9094,0,0.75
9095,-45,0.75
9096,-35,0.75
9097,3,0.75
9098,6,0.75
9099,6,0.75
9100,-88,0.75
9101,6,0.64
9102,6,0.64
9103,-40,0.64
9104,6,0.64
9105,-23,0.64
9106,-21,0.64
9107,6,0.64
9108,6,0.64
9109,-22,0.64
9110,-132,0.64
9111,-1,0.64
9112,-10,0.64
9113,-41,0.64
9114,6,0.64
9115,4,0.64
9116,6,0.64
9117,-48,0.64
9118,-37,0.64
9119,3,0.64
9120,6,0.64
9121,-32,0.64
9122,-75,0.64
9123,6,0.64
9124,6,0.64
9125,-46,0.64
9126,-40,0.64
9127,-46,0.64
9128,-3,0.64
9129,-84,0.64
9130,-20,0.64
9131,3,0.64
9132,-8,0.64
9133,-7,0.64
9134,-14,0.64
9135,-73,0.64
9136,-51,0.64
9137,-7,0.64
9138,-40,0.64
9139,-1,0.64
9140,-1,0.64
9141,-23,0.64
9142,-30,0.64
9143,6,0.64
9144,-25,0.64
9145,0,0.64
9146,-9,0.64
9147,-31,0.64
9148,6,0.64
9149,-11,0.64
9150,-21,0.64
9151,6,0.64
9152,-7,0.64
9153,-23,0.64
9154,-23,0.64
9155,-24,0.64
9156,-45,0.64
9157,-49,0.64
9158,-13,0.64
9159,3,0.64
9160,-84,0.64
9161,-38,0.64
9162,-38,0.64
9163,-5,0.64
9164,-28,0.64
9165,-17,0.64
9166,3,0.64
9167,1,0.64
9168,-63,0.64
9169,-222,0.64
9170,-7,0.64
9171,6,0.64
9172,6,0.64
9173,-39,0.64
9174,-3,0.64
9175,-7,0.64
9176,-7,0.64
9177,-39,0.64
9178,-25,0.64
9179,-7,0.64
9180,-52,0.64
9181,-18,0.64
9182,-13,0.64
9183,-87,0.64
9184,-25,0.64
9185,-13,0.64
9186,-88,0.64
9187,-11,0.64
9188,-38,0.64
9189,-29,0.64
9190,-31,0.64
9191,6,0.64
9192,-31,0.64
9193,6,0.64
9194,-63,0.64
9195,-3,0.64
9196,-42,0.64
9197,-17,0.64
9198,-68,0.64
9199,-9,0.64
9200,-19,0.64
9201,-51,0.68
9202,-10,0.68
9203,-7,0.68
9204,-43,0.68
9205,-59,0.68
9206,-3,0.68
9207,4,0.68
9208,-30,0.68
9209,6,0.68
9210,-25,0.68
9211,-25,0.68
9212,-33,0.68
9213,6,0.68
9214,6,0.68
9215,-65,0.68
9216,1,0.68
9217,6,0.68
9218,-14,0.68
9219,-16,0.68
9220,-49,0.68
9221,6,0.68
9222,-29,0.68
9223,-29,0.68
9224,6,0.68
9225,-61,0.68
9226,6,0.68
9227,-84,0.68
9228,-35,0.68
9229,-3,0.68
9230,3,0.68
9231,-28,0.68
9232,-7,0.68
9233,-42,0.68
9234,-20,0.68
9235,6,0.68
9236,-15,0.68
9237,-15,0.68
9238,6,0.68
9239,-70,0.68
9240,6,0.68
9241,-1,0.68
9242,-54,0.68
9243,6,0.68
9244,-137,0.68
9245,6,0.68
9246,-49,0.68
9247,-41,0.68
9248,-53,0.68
9249,-36,0.68
9250,-38,0.68
9251,-27,0.68
9252,-28,0.68
9253,-14,0.68
9254,-16,0.68
9255,-15,0.68
9256,-20,0.68
9257,6,0.68
9258,-11,0.68
9259,-30,0.68
9260,-7,0.68
9261,6,0.68
9262,-33,0.68
9263,-52,0.68
9264,-27,0.68
9265,3,0.68
9266,-59,0.68
9267,-49,0.68
9268,-7,0.68
9269,-67,0.68
9270,-50,0.68
9271,-14,0.68
9272,6,0.68
9273,-2,0.68
9274,3,0.68
9275,-25,0.68
9276,-20,0.68
9277,6,0.68
9278,-35,0.68
9279,-3,0.68
9280,-20,0.68
9281,-1,0.68
9282,-10,0.68
9283,-9,0.68
9284,-45,0.68
9285,-71,0.68
9286,-21,0.68
9287,6,0.68
9288,-12,0.68
9289,-44,0.68
9290,-28,0.68
9291,-22,0.68
9292,-69,0.68
9293,6,0.68
9294,6,0.68
9295,-25,0.68
9296,3,0.68
9297,-115,0.68
9298,2,0.68
9299,2,0.68
9300,-6,0.68
9301,-18,0.74
9302,6,0.74
9303,-81,0.74
9304,-48,0.74
9305,-17,0.74
9306,6,0.74
9307,6,0.74
9308,2,0.74
9309,-1,0.74
9310,3,0.74
9311,-22,0.74
9312,6,0.74
9313,-9,0.74
9314,-105,0.74
9315,-21,0.74
9316,-5,0.74
9317,6,0.74
9318,-57,0.74
9319,-3,0.74
9320,-132,0.74
9321,6,0.74
9322,-36,0.74
9323,-9,0.74
9324,-9,0.74
9325,6,0.74
9326,-30,0.74
9327,5,0.74
9328,-16,0.74
9329,-10,0.74
9330,6,0.74
9331,-13,0.74
9332,-12,0.74
9333,-4,0.74
9334,-27,0.74
9335,-3,0.74
9336,5,0.74
9337,-104,0.74
9338,6,0.74
9339,-17,0.74
9340,-83,0.74
9341,6,0.74
9342,-7,0.74
9343,-26,0.74
9344,-36,0.74
9345,-38,0.74
9346,6,0.74
9347,-10,0.74
9348,-78,0.74
9349,-12,0.74
9350,-123,0.74
9351,6,0.74
9352,-5,0.74
9353,-7,0.74
9354,-32,0.74
9355,-25,0.74
9356,6,0.74
9357,6,0.74
9358,-10,0.74
9359,0,0.74
9360,-47,0.74
9361,-82,0.74
9362,6,0.74
9363,0,0.74
9364,6,0.74
9365,-27,0.74
9366,-69,0.74
9367,6,0.74
9368,-36,0.74
9369,0,0.74
9370,-10,0.74
9371,-18,0.74
9372,-31,0.74
9373,-15,0.74
9374,6,0.74
9375,-51,0.74
9376,-13,0.74
9377,-44,0.74
9378,6,0.74
9379,-43,0.74
9380,-40,0.74
9381,-19,0.74
