Game,TotalReward,WinRate
9136,-24,0.58
9137,-6,0.58
9138,-55,0.58
9139,-3,0.58
9140,-70,0.58
9141,-42,0.58
9142,-44,0.58
9143,-18,0.58
9144,1,0.58
9145,-3,0.58
9146,6,0.58
9147,2,0.58
9148,-22,0.58
9149,2,0.58
9150,-10,0.58
9151,-71,0.58
9152,6,0.58
9153,-11,0.58
9154,-8,0.58
9155,3,0.58
9156,6,0.58
9157,-63,0.58
9158,0,0.58
9159,-3,0.58
9160,-6,0.58
9161,-41,0.58
9162,-24,0.58
9163,-5,0.58
9164,-12,0.58
9165,-56,0.58
9166,-13,0.58
9167,6,0.58
9168,6,0.58
9169,-52,0.58
9170,6,0.58
9171,-52,0.58
9172,4,0.58
9173,-10,0.58
9174,-3,0.58
9175,-15,0.58
9176,-9,0.58
9177,-55,0.58
9178,-3,0.58
9179,-25,0.58
9180,-46,0.58
9181,-1,0.58
9182,-46,0.58
9183,-109,0.58
9184,-19,0.58
9185,-24,0.58
9186,6,0.58
9187,-60,0.58
9188,-12,0.58
9189,-24,0.58
9190,-3,0.58
9191,-22,0.58
9192,-75,0.58
9193,-12,0.58
9194,-3,0.58
9195,-9,0.58
9196,-20,0.58
9197,-3,0.58
9198,-1,0.58
9199,2,0.58
9200,-15,0.58
9201,-15,0.54
9202,-12,0.54
9203,-3,0.54
9204,2,0.54
9205,-24,0.54
9206,-70,0.54
9207,-16,0.54
9208,0,0.54
9209,-89,0.54
9210,-14,0.54
9211,6,0.54
9212,-17,0.54
9213,-27,0.54
9214,-29,0.54
9215,-32,0.54
9216,-42,0.54
9217,-4,0.54
9218,-3,0.54
9219,-47,0.54
9220,-4,0.54
9221,2,0.54
9222,-23,0.54
9223,0,0.54
9224,-15,0.54
9225,-78,0.54
9226,-9,0.54
9227,-6,0.54
9228,1,0.54
9229,-3,0.54
9230,-46,0.54
9231,1,0.54
9232,-49,0.54
9233,6,0.54
9234,-16,0.54
9235,-3,0.54
9236,1,0.54
9237,-23,0.54
9238,-6,0.54
9239,-55,0.54
9240,-37,0.54
9241,3,0.54
9242,-3,0.54
9243,-13,0.54
9244,-54,0.54
9245,-108,0.54
9246,-3,0.54
9247,-7,0.54
9248,0,0.54
9249,-3,0.54
9250,-3,0.54
9251,-3,0.54
9252,6,0.54
9253,-10,0.54
9254,-33,0.54
9255,-3,0.54
9256,-5,0.54
9257,-91,0.54
9258,-65,0.54
9259,-46,0.54
9260,-61,0.54
9261,-7,0.54
9262,-50,0.54
9263,-3,0.54
9264,6,0.54
9265,-14,0.54
9266,-21,0.54
9267,3,0.54
9268,-79,0.54
9269,-3,0.54
9270,-3,0.54
9271,-25,0.54
9272,-8,0.54
9273,-25,0.54
9274,-6,0.54
9275,-4,0.54
9276,-11,0.54
9277,-21,0.54
9278,3,0.54
9279,-28,0.54
9280,-40,0.54
9281,-7,0.54
9282,-3,0.54
9283,-30,0.54
9284,-15,0.54
9285,-30,0.54
9286,2,0.54
9287,-3,0.54
9288,-13,0.54
9289,0,0.54
9290,-56,0.54
9291,6,0.54
9292,5,0.54
9293,-14,0.54
9294,-60,0.54
9295,-40,0.54
9296,-10,0.54
9297,-25,0.54
9298,-19,0.54
9299,-6,0.54
9300,-40,0.54
9301,-6,0.6
9302,-1,0.6
9303,-24,0.6
9304,-29,0.6
9305,6,0.6
9306,-114,0.6
9307,-3,0.6
9308,-6,0.6
9309,-28,0.6
9310,-3,0.6
9311,-28,0.6
9312,-2,0.6
9313,-16,0.6
9314,-6,0.6
9315,0,0.6
9316,-43,0.6
9317,-3,0.6
9318,0,0.6
9319,-22,0.6
9320,-17,0.6
9321,-16,0.6
9322,-40,0.6
9323,-43,0.6
9324,0,0.6
9325,0,0.6
9326,-3,0.6
9327,-6,0.6
9328,-56,0.6
9329,-3,0.6
9330,-8,0.6
9331,-44,0.6
9332,-46,0.6
9333,-7,0.6
9334,-3,0.6
9335,-2,0.6
9336,-4,0.6
9337,-10,0.6
9338,-53,0.6
9339,-10,0.6
9340,-18,0.6
9341,6,0.6
9342,2,0.6
9343,-1,0.6
9344,-32,0.6
9345,-17,0.6
9346,-11,0.6
9347,-3,0.6
9348,-21,0.6
9349,-28,0.6
9350,1,0.6
9351,-30,0.6
9352,-34,0.6
9353,3,0.6
9354,-35,0.6
9355,-67,0.6
9356,-15,0.6
9357,-11,0.6
9358,-10,0.6
9359,-28,0.6
9360,-3,0.6
9361,-33,0.6
9362,-15,0.6
9363,-21,0.6
9364,6,0.6
9365,-83,0.6
9366,-23,0.6
9367,-32,0.6
9368,-20,0.6
9369,-22,0.6
9370,-23,0.6
9371,-12,0.6
9372,-15,0.6
9373,-6,0.6
9374,-26,0.6
9375,-12,0.6
9376,-19,0.6
9377,-3,0.6
9378,-3,0.6
9379,-8,0.6
9380,6,0.6
9381,-3,0.6
9382,-3,0.6
9383,-3,0.6
9384,-21,0.6
9385,-1,0.6
9386,-14,0.6
9387,2,0.6
9388,-17,0.6
9389,-15,0.6
9390,-34,0.6
9391,-21,0.6
9392,-10,0.6
9393,-14,0.6
9394,-11,0.6
9395,-4,0.6
9396,-18,0.6
9397,-28,0.6
9398,-51,0.6
9399,-3,0.6
9400,-6,0.6
9401,-20,0.54
9402,-4,0.54
9403,6,0.54
9404,3,0.54
9405,0,0.54
9406,-73,0.54
9407,-45,0.54
9408,-17,0.54
9409,4,0.54
9410,-3,0.54
9411,-3,0.54
9412,-15,0.54
9413,-3,0.54
9414,-6,0.54
9415,-38,0.54
9416,-11,0.54
9417,-3,0.54
9418,6,0.54
9419,-43,0.54
9420,-7,0.54
9421,4,0.54
9422,-3,0.54
9423,-6,0.54
9424,-12,0.54
9425,-10,0.54
9426,-22,0.54
9427,-3,0.54
9428,-30,0.54
9429,2,0.54
9430,-7,0.54
9431,-73,0.54
9432,-20,0.54
9433,5,0.54
9434,-3,0.54
9435,-28,0.54
9436,-28,0.54
9437,4,0.54
9438,6,0.54
9439,-8,0.54
9440,-27,0.54
9441,-3,0.54
9442,-33,0.54
9443,-6,0.54
9444,-3,0.54
9445,-16,0.54
9446,-24,0.54
9447,-91,0.54
9448,3,0.54
9449,6,0.54
9450,-92,0.54
9451,-3,0.54
9452,-102,0.54
9453,-3,0.54
9454,6,0.54
9455,-12,0.54
9456,3,0.54
9457,-6,0.54
9458,-28,0.54
9459,-1,0.54
9460,-39,0.54
9461,-3,0.54
9462,-12,0.54
9463,-24,0.54
9464,-1,0.54
9465,-24,0.54
9466,-32,0.54
9467,6,0.54
9468,-12,0.54
9469,-24,0.54
9470,-6,0.54
9471,-11,0.54
9472,-16,0.54
9473,-21,0.54
9474,-49,0.54
9475,-7,0.54
9476,-97,0.54
9477,-28,0.54
9478,-8,0.54
9479,4,0.54
9480,-24,0.54
9481,-3,0.54
9482,-22,0.54
9483,-6,0.54
9484,-45,0.54
9485,-3,0.54
9486,-3,0.54
9487,-6,0.54
9488,-75,0.54
9489,-7,0.54
9490,3,0.54
9491,-6,0.54
9492,-9,0.54
9493,-4,0.54
9494,-10,0.54
9495,3,0.54
9496,-48,0.54
9497,-17,0.54
9498,1,0.54
9499,-13,0.54
9500,-3,0.54
9501,-54,0.69
9502,2,0.69
9503,-74,0.69
9504,-6,0.69
9505,-60,0.69
9506,-14,0.69
9507,-3,0.69
9508,6,0.69
9509,-13,0.69
9510,-25,0.69
9511,-201,0.69
9512,-27,0.69
9513,-98,0.69
9514,-19,0.69
9515,-72,0.69
9516,-19,0.69
9517,-30,0.69
9518,-34,0.69
9519,-3,0.69
9520,-46,0.69
9521,-39,0.69
9522,-3,0.69
9523,2,0.69
9524,-5,0.69
9525,-59,0.69
9526,-1,0.69
9527,-11,0.69
9528,-67,0.69
9529,-12,0.69
9530,2,0.69
9531,-19,0.69
9532,-11,0.69
9533,-3,0.69
9534,-29,0.69
9535,-17,0.69
9536,-15,0.69
9537,-3,0.69
9538,-84,0.69
9539,2,0.69
9540,2,0.69
9541,-28,0.69
9542,3,0.69
9543,2,0.69
9544,-29,0.69
9545,-15,0.69
9546,-34,0.69
9547,-9,0.69
9548,-21,0.69
9549,-6,0.69
9550,-3,0.69
9551,-12,0.69
9552,-48,0.69
9553,6,0.69
9554,-51,0.69
9555,-3,0.69
9556,5,0.69
9557,6,0.69
9558,-7,0.69
9559,-56,0.69
9560,1,0.69
9561,-53,0.69
9562,3,0.69
9563,-39,0.69
9564,-29,0.69
9565,-2,0.69
9566,-30,0.69
9567,-39,0.69
9568,2,0.69
9569,-36,0.69
9570,4,0.69
9571,-65,0.69
9572,-3,0.69
9573,3,0.69
9574,-21,0.69
9575,-43,0.69
9576,-34,0.69
9577,3,0.69
9578,-3,0.69
9579,-3,0.69
9580,-59,0.69
9581,-8,0.69
9582,-8,0.69
9583,-8,0.69
9584,-5,0.69
9585,6,0.69
9586,6,0.69
9587,3,0.69
9588,-19,0.69
9589,-19,0.69
9590,-3,0.69
9591,-3,0.69
9592,-10,0.69
9593,-27,0.69
9594,6,0.69
9595,-28,0.69
9596,3,0.69
9597,-22,0.69
9598,-3,0.69
9599,-1,0.69
9600,5,0.69
9601,3,0.57
9602,-3,0.57
9603,-18,0.57
9604,-3,0.57
9605,-9,0.57
9606,-18,0.57
9607,0,0.57
9608,-35,0.57
9609,-6,0.57
9610,-8,0.57
9611,0,0.57
9612,-7,0.57
9613,-8,0.57
9614,-14,0.57
9615,-10,0.57
9616,-3,0.57
9617,-28,0.57
9618,3,0.57
9619,-7,0.57
9620,-9,0.57
9621,-85,0.57
9622,-9,0.57
9623,-2,0.57
9624,-49,0.57
9625,-3,0.57
9626,-13,0.57
9627,-97,0.57
9628,6,0.57
9629,-3,0.57
9630,-50,0.57
9631,-3,0.57
9632,-9,0.57
9633,-30,0.57
9634,-3,0.57
9635,1,0.57
9636,-6,0.57
9637,-8,0.57
9638,-10,0.57
9639,6,0.57
9640,-25,0.57
9641,-42,0.57
9642,-33,0.57
9643,-6,0.57
9644,-76,0.57
9645,-12,0.57
9646,-3,0.57
9647,-6,0.57
9648,-3,0.57
9649,-27,0.57
9650,-20,0.57
9651,-3,0.57
9652,-11,0.57
9653,-3,0.57
9654,-6,0.57
9655,-18,0.57
9656,-3,0.57
9657,-39,0.57
9658,-3,0.57
9659,-10,0.57
9660,-22,0.57
9661,-4,0.57
9662,-33,0.57
9663,-29,0.57
9664,-3,0.57
9665,-6,0.57
9666,-12,0.57
9667,-3,0.57
9668,-50,0.57
9669,-3,0.57
9670,-3,0.57
9671,3,0.57
9672,-6,0.57
9673,-55,0.57
9674,-17,0.57
9675,-12,0.57
9676,-26,0.57
9677,-36,0.57
9678,2,0.57
9679,-47,0.57
9680,-23,0.57
9681,-44,0.57
9682,6,0.57
9683,-18,0.57
9684,-52,0.57
9685,-44,0.57
9686,6,0.57
9687,-34,0.57
9688,-14,0.57
9689,-18,0.57
9690,-9,0.57
9691,-19,0.57
9692,-153,0.57
9693,3,0.57
9694,-3,0.57
9695,-3,0.57
9696,-24,0.57
9697,-3,0.57
9698,2,0.57
9699,-242,0.57
9700,-3,0.57
9701,3,0.56
9702,-53,0.56
9703,-26,0.56
9704,-108,0.56
9705,-56,0.56
9706,-11,0.56
9707,-18,0.56
9708,-10,0.56
9709,-68,0.56
9710,-25,0.56
9711,-12,0.56
9712,3,0.56
9713,-28,0.56
9714,1,0.56
9715,6,0.56
9716,0,0.56
9717,-3,0.56
9718,-7,0.56
9719,-18,0.56
9720,-21,0.56
9721,3,0.56
9722,-3,0.56
9723,-80,0.56
9724,-56,0.56
9725,-3,0.56
9726,-51,0.56
9727,-38,0.56
9728,-40,0.56
9729,-19,0.56
9730,-3,0.56
9731,-3,0.56
9732,-30,0.56
9733,-2,0.56
9734,-57,0.56
9735,-30,0.56
9736,-6,0.56
9737,-12,0.56
9738,-25,0.56
9739,-43,0.56
9740,-9,0.56
9741,-17,0.56
9742,-3,0.56
9743,-17,0.56
9744,-11,0.56
9745,-61,0.56
9746,-45,0.56
9747,-3,0.56
9748,-56,0.56
9749,-31,0.56
9750,-18,0.56
9751,5,0.56
9752,-33,0.56
9753,-34,0.56
9754,-50,0.56
9755,-27,0.56
9756,-8,0.56
9757,-17,0.56
9758,-23,0.56
9759,-27,0.56
9760,-6,0.56
9761,-57,0.56
9762,6,0.56
9763,-29,0.56
9764,-17,0.56
9765,6,0.56
9766,-6,0.56
9767,-104,0.56
9768,-3,0.56
9769,-11,0.56
9770,-88,0.56
9771,-11,0.56
9772,-3,0.56
9773,1,0.56
9774,6,0.56
9775,-3,0.56
9776,-18,0.56
9777,-23,0.56
9778,2,0.56
9779,-3,0.56
9780,-6,0.56
9781,-3,0.56
9782,-3,0.56
9783,3,0.56
9784,-3,0.56
9785,-3,0.56
9786,-3,0.56
9787,-38,0.56
9788,-64,0.56
9789,-59,0.56
9790,-15,0.56
9791,-3,0.56
9792,2,0.56
9793,6,0.56
9794,-3,0.56
9795,-16,0.56
9796,-100,0.56
9797,-52,0.56
9798,-3,0.56
9799,-17,0.56
9800,-10,0.56
9801,-26,0.54
9802,-3,0.54
9803,-6,0.54
9804,3,0.54
9805,-43,0.54
9806,-3,0.54
9807,-3,0.54
9808,-15,0.54
9809,-52,0.54
9810,-13,0.54
9811,6,0.54
9812,-3,0.54
9813,-5,0.54
9814,4,0.54
9815,-15,0.54
9816,-3,0.54
9817,-10,0.54
9818,-7,0.54
9819,5,0.54
9820,-59,0.54
9821,-16,0.54
9822,-24,0.54
9823,-47,0.54
9824,-32,0.54
9825,0,0.54
9826,-3,0.54
9827,-54,0.54
9828,-12,0.54
9829,-3,0.54
9830,3,0.54
9831,-26,0.54
9832,-29,0.54
9833,3,0.54
9834,-3,0.54
9835,-3,0.54
9836,-62,0.54
9837,-8,0.54
9838,-3,0.54
9839,-57,0.54
9840,-38,0.54
9841,-37,0.54
9842,-74,0.54
9843,-3,0.54
9844,-23,0.54
9845,6,0.54
9846,-68,0.54
9847,-31,0.54
9848,-6,0.54
9849,-2,0.54
9850,-37,0.54
9851,-3,0.54
9852,-28,0.54
9853,-31,0.54
9854,-60,0.54
9855,-7,0.54
9856,-30,0.54
9857,-3,0.54
9858,-42,0.54
9859,-4,0.54
9860,-3,0.54
9861,-3,0.54
9862,-32,0.54
9863,3,0.54
9864,-57,0.54
9865,-26,0.54
9866,-26,0.54
9867,-56,0.54
9868,-3,0.54
9869,-3,0.54
9870,-22,0.54
9871,-10,0.54
9872,-10,0.54
9873,-3,0.54
9874,-13,0.54
9875,-6,0.54
9876,-4,0.54
9877,-10,0.54
9878,-25,0.54
9879,-4,0.54
9880,-9,0.54
9881,-45,0.54
9882,-29,0.54
9883,-25,0.54
9884,-3,0.54
9885,2,0.54
9886,3,0.54
9887,-17,0.54
9888,-78,0.54
9889,-94,0.54
9890,-4,0.54
9891,-11,0.54
9892,-62,0.54
9893,-51,0.54
9894,-20,0.54
9895,-3,0.54
9896,-30,0.54
9897,-51,0.54
9898,-19,0.54
9899,-62,0.54
9900,-7,0.54
9901,-46,0.58
9902,-24,0.58
9903,-109,0.58
9904,-10,0.58
9905,-173,0.58
9906,-45,0.58
9907,6,0.58
9908,-18,0.58
9909,-35,0.58
9910,-34,0.58
9911,-11,0.58
9912,-34,0.58
9913,-6,0.58
9914,-3,0.58
9915,2,0.58
9916,-7,0.58
9917,-69,0.58
9918,-5,0.58
9919,-2,0.58
9920,-64,0.58
9921,-24,0.58
9922,3,0.58
9923,-14,0.58
9924,-8,0.58
9925,-9,0.58
9926,-3,0.58
9927,-7,0.58
9928,-53,0.58
9929,-11,0.58
9930,2,0.58
9931,-29,0.58
9932,6,0.58
9933,-28,0.58
9934,4,0.58
9935,-8,0.58
9936,-39,0.58
9937,-3,0.58
9938,-3,0.58
9939,-66,0.58
9940,-13,0.58
9941,-17,0.58
9942,-3,0.58
9943,6,0.58
9944,6,0.58
9945,-3,0.58
9946,-12,0.58
9947,-3,0.58
9948,-13,0.58
9949,-1,0.58
9950,6,0.58
9951,-56,0.58
9952,-54,0.58
9953,-14,0.58
9954,-3,0.58
9955,-10,0.58
9956,-13,0.58
9957,-30,0.58
9958,0,0.58
9959,-3,0.58
9960,-32,0.58
9961,-23,0.58
9962,-40,0.58
9963,6,0.58
9964,-2,0.58
9965,-3,0.58
9966,-6,0.58
9967,-11,0.58
9968,-17,0.58
9969,-15,0.58
9970,3,0.58
9971,-6,0.58
9972,-3,0.58
9973,-88,0.58
9974,-4,0.58
9975,-26,0.58
9976,-3,0.58
9977,-49,0.58
9978,-23,0.58
9979,-3,0.58
9980,-4,0.58
9981,-68,0.58
9982,-3,0.58
9983,-3,0.58
9984,-10,0.58
9985,-3,0.58
9986,-2,0.58
9987,-45,0.58
9988,-32,0.58
9989,4,0.58
9990,-3,0.58
9991,-39,0.58
9992,-63,0.58
9993,-6,0.58
9994,-5,0.58
9995,-14,0.58
9996,-3,0.58
9997,-34,0.58
9998,-3,0.58
9999,-49,0.58
10000,-82,0.58
10001,-4,0.56
10002,-11,0.56
10003,-31,0.56
10004,-3,0.56
10005,-14,0.56
10006,-3,0.56
10007,-103,0.56
10008,-10,0.56
10009,-3,0.56
10010,6,0.56
10011,-3,0.56
10012,-142,0.56
10013,-5,0.56
10014,-14,0.56
10015,-35,0.56
10016,-25,0.56
10017,-38,0.56
10018,-3,0.56
10019,-6,0.56
10020,-81,0.56
10021,-9,0.56
10022,-9,0.56
10023,-1,0.56
10024,-16,0.56
10025,-13,0.56
10026,-71,0.56
10027,-80,0.56
10028,-19,0.56
10029,-6,0.56
10030,-49,0.56
10031,0,0.56
10032,-81,0.56
10033,-24,0.56
10034,-21,0.56
10035,6,0.56
10036,-3,0.56
10037,-15,0.56
10038,-69,0.56
10039,-8,0.56
10040,-3,0.56
10041,-17,0.56
10042,-4,0.56
10043,-6,0.56
10044,2,0.56
10045,-46,0.56
10046,-3,0.56
10047,2,0.56
10048,-3,0.56
10049,-26,0.56
10050,-28,0.56
10051,-62,0.56
10052,3,0.56
10053,-12,0.56
10054,-38,0.56
10055,-58,0.56
10056,-20,0.56
10057,-19,0.56
10058,-31,0.56
10059,-21,0.56
10060,-23,0.56
10061,-3,0.56
10062,-12,0.56
10063,-3,0.56
10064,-17,0.56
10065,4,0.56
10066,-9,0.56
10067,-26,0.56
10068,-13,0.56
10069,-63,0.56
10070,-26,0.56
10071,3,0.56
10072,-23,0.56
10073,-6,0.56
10074,-34,0.56
10075,2,0.56
10076,-45,0.56
10077,-3,0.56
10078,-32,0.56
10079,5,0.56
10080,-47,0.56
10081,-2,0.56
10082,-19,0.56
10083,-103,0.56
10084,-11,0.56
10085,-56,0.56
10086,-3,0.56
10087,-31,0.56
10088,-28,0.56
10089,-4,0.56
10090,-31,0.56
10091,-31,0.56
10092,-44,0.56
10093,-17,0.56
10094,-68,0.56
10095,-3,0.56
10096,-27,0.56
10097,-28,0.56
10098,-3,0.56
10099,-75,0.56
10100,-4,0.56
10101,-17,0.58
10102,-6,0.58
10103,-22,0.58
10104,-3,0.58
10105,-6,0.58
10106,-8,0.58
10107,2,0.58
10108,-41,0.58
10109,-137,0.58
10110,-39,0.58
10111,-32,0.58
10112,6,0.58
10113,-47,0.58
10114,6,0.58
10115,-22,0.58
10116,-9,0.58
10117,-2,0.58
10118,6,0.58
10119,6,0.58
10120,-38,0.58
10121,-32,0.58
10122,-6,0.58
10123,-37,0.58
10124,6,0.58
10125,-32,0.58
10126,-33,0.58
10127,-4,0.58
10128,6,0.58
10129,-45,0.58
10130,-9,0.58
10131,-1,0.58
10132,6,0.58
10133,-32,0.58
10134,-33,0.58
10135,-3,0.58
10136,-37,0.58
10137,-30,0.58
10138,-5,0.58
10139,-30,0.58
10140,6,0.58
10141,-30,0.58
10142,-6,0.58
10143,-3,0.58
10144,-9,0.58
10145,-8,0.58
10146,-80,0.58
10147,2,0.58
10148,-7,0.58
10149,-20,0.58
10150,-9,0.58
10151,-8,0.58
10152,-7,0.58
10153,-4,0.58
10154,-3,0.58
10155,-15,0.58
10156,-3,0.58
10157,-3,0.58
10158,-36,0.58
10159,-21,0.58
10160,-24,0.58
10161,-8,0.58
10162,-3,0.58
10163,-10,0.58
10164,-50,0.58
10165,2,0.58
10166,-38,0.58
10167,-20,0.58
10168,-37,0.58
10169,-5,0.58
10170,-3,0.58
10171,-15,0.58
10172,-12,0.58
10173,-13,0.58
10174,-12,0.58
10175,-21,0.58
10176,6,0.58
10177,-27,0.58
10178,-52,0.58
10179,-28,0.58
10180,-3,0.58
10181,-36,0.58
10182,-3,0.58
10183,-4,0.58
10184,-3,0.58
10185,-3,0.58
10186,-6,0.58
10187,3,0.58
10188,-23,0.58
10189,-7,0.58
10190,-3,0.58
10191,-35,0.58
10192,-6,0.58
10193,6,0.58
10194,-52,0.58
10195,3,0.58
10196,-6,0.58
10197,5,0.58
10198,-13,0.58
10199,-9,0.58
10200,0,0.58
10201,3,0.64
10202,-50,0.64
10203,2,0.64
10204,-3,0.64
10205,-29,0.64
10206,-25,0.64
10207,-67,0.64
10208,-64,0.64
10209,-35,0.64
10210,6,0.64
10211,-67,0.64
10212,-3,0.64
10213,-3,0.64
10214,-18,0.64
10215,-68,0.64
10216,-6,0.64
10217,-15,0.64
10218,-7,0.64
10219,-20,0.64
10220,-16,0.64
10221,-7,0.64
10222,-13,0.64
10223,-28,0.64
10224,-20,0.64
10225,-6,0.64
10226,-23,0.64
10227,-27,0.64
10228,-84,0.64
10229,-8,0.64
10230,-21,0.64
10231,-3,0.64
10232,-19,0.64
10233,-234,0.64
10234,-23,0.64
10235,3,0.64
10236,-37,0.64
10237,-13,0.64
10238,-68,0.64
10239,-44,0.64
10240,-18,0.64
10241,-28,0.64
10242,6,0.64
10243,-29,0.64
10244,-51,0.64
10245,-91,0.64
10246,-3,0.64
10247,-34,0.64
10248,-3,0.64
10249,-20,0.64
10250,1,0.64
10251,2,0.64
10252,-3,0.64
10253,-3,0.64
10254,-32,0.64
10255,-53,0.64
10256,6,0.64
10257,-3,0.64
10258,3,0.64
10259,-48,0.64
10260,-66,0.64
10261,-27,0.64
10262,-3,0.64
10263,1,0.64
10264,-3,0.64
10265,-78,0.64
10266,0,0.64
10267,-3,0.64
10268,-9,0.64
10269,3,0.64
10270,-12,0.64
10271,-30,0.64
10272,-80,0.64
10273,-3,0.64
10274,3,0.64
10275,3,0.64
10276,0,0.64
10277,-121,0.64
10278,-3,0.64
10279,-21,0.64
10280,1,0.64
10281,-9,0.64
10282,-23,0.64
10283,-40,0.64
10284,-18,0.64
10285,-3,0.64
10286,-3,0.64
10287,-68,0.64
10288,-45,0.64
10289,-6,0.64
10290,-57,0.64
10291,-8,0.64
10292,-3,0.64
10293,-3,0.64
10294,0,0.64
10295,-50,0.64
10296,-9,0.64
10297,-25,0.64
10298,-6,0.64
10299,4,0.64
10300,-19,0.64
10301,-54,0.59
10302,-36,0.59
10303,-22,0.59
10304,6,0.59
10305,-2,0.59
10306,-8,0.59
10307,-31,0.59
10308,-18,0.59
10309,-87,0.59
10310,-89,0.59
10311,-18,0.59
10312,-22,0.59
10313,-7,0.59
10314,-64,0.59
10315,-12,0.59
10316,-58,0.59
10317,-3,0.59
10318,-52,0.59
10319,-93,0.59
10320,-13,0.59
10321,-17,0.59
10322,-22,0.59
10323,-37,0.59
10324,-21,0.59
10325,-121,0.59
10326,-3,0.59
10327,-41,0.59
10328,-23,0.59
10329,-3,0.59
10330,-6,0.59
10331,-93,0.59
10332,-2,0.59
10333,2,0.59
10334,-2,0.59
10335,6,0.59
10336,-39,0.59
10337,-3,0.59
10338,6,0.59
10339,6,0.59
10340,-20,0.59
10341,6,0.59
10342,3,0.59
10343,-50,0.59
10344,-35,0.59
10345,4,0.59
10346,-33,0.59
10347,-3,0.59
10348,-54,0.59
10349,-39,0.59
10350,-25,0.59
10351,3,0.59
10352,-3,0.59
10353,3,0.59
10354,-7,0.59
10355,6,0.59
10356,-3,0.59
10357,-3,0.59
10358,-58,0.59
10359,-3,0.59
10360,6,0.59
10361,-33,0.59
10362,-15,0.59
10363,-3,0.59
10364,-6,0.59
10365,-15,0.59
10366,-42,0.59
10367,-1,0.59
10368,-49,0.59
10369,-24,0.59
10370,-9,0.59
10371,-15,0.59
10372,-8,0.59
10373,-3,0.59
10374,-15,0.59
10375,-15,0.59
10376,1,0.59
10377,-84,0.59
10378,-6,0.59
10379,-3,0.59
10380,-11,0.59
10381,-40,0.59
10382,0,0.59
10383,-3,0.59
10384,-134,0.59
10385,-55,0.59
10386,-6,0.59
10387,-3,0.59
10388,6,0.59
10389,-45,0.59
10390,-3,0.59
10391,6,0.59
10392,-52,0.59
10393,-18,0.59
10394,6,0.59
10395,-10,0.59
10396,-23,0.59
10397,-20,0.59
10398,-2,0.59
10399,-9,0.59
10400,1,0.59
10401,-6,0.56
10402,-6,0.56
10403,-86,0.56
10404,-24,0.56
10405,-2,0.56
10406,-31,0.56
10407,-18,0.56
10408,3,0.56
10409,0,0.56
10410,-6,0.56
10411,6,0.56
10412,-6,0.56
10413,-3,0.56
10414,-96,0.56
10415,-3,0.56
10416,-18,0.56
10417,-3,0.56
10418,-10,0.56
10419,-4,0.56
10420,-1,0.56
10421,6,0.56
10422,-3,0.56
10423,-6,0.56
10424,-9,0.56
10425,2,0.56
10426,-153,0.56
10427,-3,0.56
10428,-20,0.56
10429,-2,0.56
10430,-22,0.56
10431,-3,0.56
10432,-33,0.56
10433,-6,0.56
10434,-9,0.56
10435,-3,0.56
10436,-55,0.56
10437,-2,0.56
10438,-50,0.56
10439,-6,0.56
10440,-20,0.56
10441,-12,0.56
10442,-19,0.56
10443,-37,0.56
10444,-7,0.56
10445,-7,0.56
10446,3,0.56
10447,-45,0.56
10448,-16,0.56
10449,-3,0.56
10450,-54,0.56
10451,-3,0.56
10452,-6,0.56
10453,-3,0.56
10454,-17,0.56
10455,-6,0.56
10456,-7,0.56
10457,-29,0.56
10458,-38,0.56
10459,-86,0.56
10460,-3,0.56
10461,-3,0.56
10462,-16,0.56
10463,-10,0.56
10464,-87,0.56
10465,-16,0.56
10466,-9,0.56
10467,-15,0.56
10468,-9,0.56
10469,-14,0.56
10470,-147,0.56
10471,3,0.56
10472,-8,0.56
10473,3,0.56
10474,-11,0.56
10475,6,0.56
10476,-7,0.56
10477,-21,0.56
10478,-3,0.56
10479,-13,0.56
10480,-29,0.56
10481,6,0.56
10482,-69,0.56
10483,-10,0.56
10484,-25,0.56
10485,3,0.56
10486,-25,0.56
10487,0,0.56
10488,-31,0.56
10489,-24,0.56
10490,-26,0.56
10491,-10,0.56
10492,-30,0.56
10493,-55,0.56
10494,-22,0.56
10495,-24,0.56
10496,-63,0.56
10497,-3,0.56
10498,-4,0.56
10499,-29,0.56
10500,-18,0.56
10501,-85,0.51
10502,-94,0.51
10503,-29,0.51
10504,-46,0.51
10505,-100,0.51
10506,1,0.51
10507,-36,0.51
10508,-118,0.51
10509,-123,0.51
10510,-13,0.51
10511,-9,0.51
10512,-48,0.51
10513,-17,0.51
10514,-3,0.51
10515,-3,0.51
10516,-47,0.51
10517,-64,0.51
10518,-15,0.51
10519,-3,0.51
10520,-6,0.51
10521,2,0.51
10522,-124,0.51
10523,2,0.51
10524,6,0.51
10525,-17,0.51
10526,-121,0.51
10527,-17,0.51
10528,-23,0.51
10529,3,0.51
10530,-98,0.51
10531,-81,0.51
10532,-92,0.51
10533,-5,0.51
10534,-13,0.51
10535,-3,0.51
10536,-26,0.51
10537,-3,0.51
10538,-2,0.51
10539,-12,0.51
10540,-81,0.51
10541,-41,0.51
10542,-6,0.51
10543,-30,0.51
10544,-7,0.51
10545,-7,0.51
10546,-3,0.51
10547,-30,0.51
10548,-46,0.51
10549,-21,0.51
10550,-15,0.51
10551,-29,0.51
10552,-47,0.51
10553,-26,0.51
10554,-30,0.51
10555,-8,0.51
